,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ST00048,ST00060,ST06793,ST06794,ST10046,ST00049,ST00061,ST10047,ST10048,ST10049,ST00050,ST00062,ST05859,ST21578,ST00084,ST08634,ST00054,ST00063,ST08635,ST07424,ST00055,ST00056,ST00057,ST00064,ST22413,ST22414,ST07506,ST07507,ST00058,ST00065,ST00059,ST00066,ST07425,ST00067,ST00068,ST10045,ST00070,ST00071,ST00073,ST00074,ST00075,ST00076,ST00077,ST00078,ST00082,ST00083,ST08633,ST00085,ST00086,ST00087,ST00088,ST00091,ST00092,ST12178,ST10050,ST00095,ST00096,ST00097,ST00098,ST00099,ST00100,ST00101,ST00102,ST00103,ST00104,ST00105,ST00106,ST00107,ST00108,ST06796,ST19576,ST07508,ST19577,ST07509,ST00109,ST00110,ST00113,ST00114,ST00115,ST00116,ST15858,ST06559,ST00117,ST15859,ST00119,ST00120,ST00121,ST00122,ST00123,ST00124,ST00118,ST00048,ST00060,ST06793,ST06794,ST10046,ST00049,ST00061,ST10047,ST10048,ST10049,ST00050,ST00062,ST05859,ST21578,ST00084,ST08634,ST00054,ST00063,ST08635,ST07424,ST00055,ST00056,ST00057,ST00064,ST22413,ST22414,ST07506,ST07507,ST00058,ST00065,ST00059,ST00066,ST07425,ST00067,ST00068,ST10045,ST00070,ST00071,ST00073,ST00074,ST00075,ST00076,ST00077,ST00078,ST00082,ST00083,ST08633,ST00085,ST00086,ST00087,ST00088,ST00091,ST00092,ST12178,ST10050,ST00095,ST00096,ST00097,ST00098,ST00099,ST00100,ST00101,ST00102,ST00103,ST00104,ST00105,ST00106,ST00107,ST00108,ST06796,ST19576,ST07508,ST19577,ST07509,ST00109,ST00110,ST00113,ST00114,ST00115,ST00116,ST15858,ST06559,ST00117,ST15859,ST00119,ST00120,ST00121,ST00122,ST00123,ST00124,ST00118,ST00048,ST00060,ST06793,ST06794,ST10046,ST00049,ST00061,ST10047,ST10048,ST10049,ST00050,ST00062,ST05859,ST21578,ST00084,ST08634,ST00054,ST00063,ST08635,ST07424,ST00055,ST00056,ST00057,ST00064,ST22413,ST22414,ST07506,ST07507,ST00058,ST00065,ST00059,ST00066,ST07425,ST00067,ST00068,ST10045,ST00070,ST00071,ST00073,ST00074,ST00075,ST00076,ST00077,ST00078,ST00082,ST00083,ST08633,ST00085,ST00086,ST00087,ST00088,ST00091,ST00092,ST12178,ST10050,ST00095,ST00096,ST00097,ST00098,ST00099,ST00100,ST00101,ST00102,ST00103,ST00104,ST00105,ST00106,ST00107,ST00108,ST06796,ST19576,ST07508,ST19577,ST07509,ST00109,ST00110,ST00113,ST00114,ST00115,ST00116,ST15858,ST06559,ST00117,ST15859,ST00119,ST00120,ST00121,ST00122,ST00123,ST00124,ST00118,ST00048,ST00060,ST06793,ST06794,ST10046,ST00049,ST00061,ST10047,ST10048,ST10049,ST00050,ST00062,ST05859,ST21578,ST00084,ST08634,ST00054,ST00063,ST08635,ST07424,ST00055,ST00056,ST00057,ST00064,ST22413,ST22414,ST07506,ST07507,ST00058,ST00065,ST00059,ST00066,ST07425,ST00067,ST00068,ST10045,ST00070,ST00071,ST00073,ST00074,ST00075,ST00076,ST00077,ST00078,ST00082,ST00083,ST08633,ST00085,ST00086,ST00087,ST00088,ST00091,ST00092,ST12178,ST10050,ST00095,ST00096,ST00097,ST00098,ST00099,ST00100,ST00101,ST00102,ST00103,ST00104,ST00105,ST00106,ST00107,ST00108,ST06796,ST19576,ST07508,ST19577,ST07509,ST00109,ST00110,ST00113,ST00114,ST00115,ST00116,ST15858,ST06559,ST00117,ST15859,ST00119,ST00120,ST00121,ST00122,ST00123,ST00124,ST00118
AMB#,NAIC#,Company Name,Agg resrve for life contr (tot) (i),Less $     coup & sim benefit (i),Incl coup & sim ben modco rsrve (i),Aggr a&h reserves incl modco (i),D-t cont liab inc modco rsrve (i),Phldr divs due & unpd (i),Phldr cpns due & unpd (i),Apport divs including modco (i),Non-apport divs including modco (i),Coupons including modco (i),Discount on prems recd in adv (i),A&h prems recd in adv (i),A&h exper rtg refund (i),Accident and health experience rating refunds,Pyble including $      assumed (i),Pyble including $       ceded (i),Life & annuity contracts (i),Accident and health (i),Deposit-type contract funds (i),Incl accrued exp allow recog rsv(i),Incl $   on rlzd cap gn(loss) (i),Agents credit balances (i),Borrowed money (i),Interest on borrowed money (i),Reinsurance in certified cos (i),Funds under reins treaties w/ certified reins (i),Capital notes (i),Interest thereon (i),Treas stock - shares common (i),Treas stock - value incl in comm(i),Treas stock - shares preferred (i),Treas stock - value incl in prfd(i),Incl in s/a stmt (i),Aggregate reserves for life contr,Aggregate reserves for a & h contr,Liab for deposit-type contracts,Contract claims: life,Contract claims: accident & health,Phldr divs & cpns due & unpd,Prov for phldr div app for payment,Prov for phldr div not apportioned,Prov for phldr cpns & similar ben,Amt prov held for def div pol,Prem & ann cnsd recd in adv,Surrender values on cancelled contr,Provision for experience rating ref,Oth amts payable on reinsurance,Interest maint reserve(as of 12/31),Agents commissions due or accrued,Comm & exp allow pybl on rein asm,General expenses due or accrued,Trans to sep acct due or acc (net),Taxes licenses & fees due or accr,Curr fed & fit incl rlzd cap gains,Net deferred tax liability,Unearned investment income,Amts withheld or retained by co,Amts held for agents' account,Remittances & items not allocated,Net adj liab due frgn exch rates,Liab for ben empl & agts n incl abv,Borrowed money & interest thereon,Dividends to stkhld decl & unpd,Asset valuation reserve,Rein in unauthorized & certified companis,Funds held reins treaties unauth & certified,"Payable to parent, subsid & affil",Drafts outstanding,Liab amts held under unins plans,Funds held under coinsurance,Derivatives,Payable for securities,Payable for securities lending,Capital notes and interest thereon,Agg wr-ins for liabilities,Total liab excl separate accts bus,Liab from sep accounts statement,Total liabilities,Common capital stock,Preferred capital stock,Agg w-i oth than special surp funds,Surplus notes,Gross paid in & contributed surp,Agg wr-ins for special surplus fund,Unassigned funds (surplus),Treasury stock at cost - common,Treasury stock at cost - preferred,Surplus,Total capital & surplus,Total liabilities capital & surplus,Agg wr-ins for surplus funds,Agg resrve for life contr (tot) (i),Less $     coup & sim benefit (i),Incl coup & sim ben modco rsrve (i),Aggr a&h reserves incl modco (i),D-t cont liab inc modco rsrve (i),Phldr divs due & unpd (i),Phldr cpns due & unpd (i),Apport divs including modco (i),Non-apport divs including modco (i),Coupons including modco (i),Discount on prems recd in adv (i),A&h prems recd in adv (i),A&h exper rtg refund (i),Accident and health experience rating refunds,Pyble including $      assumed (i),Pyble including $       ceded (i),Life & annuity contracts (i),Accident and health (i),Deposit-type contract funds (i),Incl accrued exp allow recog rsv(i),Incl $   on rlzd cap gn(loss) (i),Agents credit balances (i),Borrowed money (i),Interest on borrowed money (i),Reinsurance in certified cos (i),Funds under reins treaties w/ certified reins (i),Capital notes (i),Interest thereon (i),Treas stock - shares common (i),Treas stock - value incl in comm(i),Treas stock - shares preferred (i),Treas stock - value incl in prfd(i),Incl in s/a stmt (i),Aggregate reserves for life contr,Aggregate reserves for a & h contr,Liab for deposit-type contracts,Contract claims: life,Contract claims: accident & health,Phldr divs & cpns due & unpd,Prov for phldr div app for payment,Prov for phldr div not apportioned,Prov for phldr cpns & similar ben,Amt prov held for def div pol,Prem & ann cnsd recd in adv,Surrender values on cancelled contr,Provision for experience rating ref,Oth amts payable on reinsurance,Interest maint reserve(as of 12/31),Agents commissions due or accrued,Comm & exp allow pybl on rein asm,General expenses due or accrued,Trans to sep acct due or acc (net),Taxes licenses & fees due or accr,Curr fed & fit incl rlzd cap gains,Net deferred tax liability,Unearned investment income,Amts withheld or retained by co,Amts held for agents' account,Remittances & items not allocated,Net adj liab due frgn exch rates,Liab for ben empl & agts n incl abv,Borrowed money & interest thereon,Dividends to stkhld decl & unpd,Asset valuation reserve,Rein in unauthorized & certified companis,Funds held reins treaties unauth & certified,"Payable to parent, subsid & affil",Drafts outstanding,Liab amts held under unins plans,Funds held under coinsurance,Derivatives,Payable for securities,Payable for securities lending,Capital notes and interest thereon,Agg wr-ins for liabilities,Total liab excl separate accts bus,Liab from sep accounts statement,Total liabilities,Common capital stock,Preferred capital stock,Agg w-i oth than special surp funds,Surplus notes,Gross paid in & contributed surp,Agg wr-ins for special surplus fund,Unassigned funds (surplus),Treasury stock at cost - common,Treasury stock at cost - preferred,Surplus,Total capital & surplus,Total liabilities capital & surplus,Agg wr-ins for surplus funds,Agg resrve for life contr (tot) (i),Less $     coup & sim benefit (i),Incl coup & sim ben modco rsrve (i),Aggr a&h reserves incl modco (i),D-t cont liab inc modco rsrve (i),Phldr divs due & unpd (i),Phldr cpns due & unpd (i),Apport divs including modco (i),Non-apport divs including modco (i),Coupons including modco (i),Discount on prems recd in adv (i),A&h prems recd in adv (i),A&h exper rtg refund (i),Accident and health experience rating refunds,Pyble including $      assumed (i),Pyble including $       ceded (i),Life & annuity contracts (i),Accident and health (i),Deposit-type contract funds (i),Incl accrued exp allow recog rsv(i),Incl $   on rlzd cap gn(loss) (i),Agents credit balances (i),Borrowed money (i),Interest on borrowed money (i),Reinsurance in certified cos (i),Funds under reins treaties w/ certified reins (i),Capital notes (i),Interest thereon (i),Treas stock - shares common (i),Treas stock - value incl in comm(i),Treas stock - shares preferred (i),Treas stock - value incl in prfd(i),Incl in s/a stmt (i),Aggregate reserves for life contr,Aggregate reserves for a & h contr,Liab for deposit-type contracts,Contract claims: life,Contract claims: accident & health,Phldr divs & cpns due & unpd,Prov for phldr div app for payment,Prov for phldr div not apportioned,Prov for phldr cpns & similar ben,Amt prov held for def div pol,Prem & ann cnsd recd in adv,Surrender values on cancelled contr,Provision for experience rating ref,Oth amts payable on reinsurance,Interest maint reserve(as of 12/31),Agents commissions due or accrued,Comm & exp allow pybl on rein asm,General expenses due or accrued,Trans to sep acct due or acc (net),Taxes licenses & fees due or accr,Curr fed & fit incl rlzd cap gains,Net deferred tax liability,Unearned investment income,Amts withheld or retained by co,Amts held for agents' account,Remittances & items not allocated,Net adj liab due frgn exch rates,Liab for ben empl & agts n incl abv,Borrowed money & interest thereon,Dividends to stkhld decl & unpd,Asset valuation reserve,Rein in unauthorized & certified companis,Funds held reins treaties unauth & certified,"Payable to parent, subsid & affil",Drafts outstanding,Liab amts held under unins plans,Funds held under coinsurance,Derivatives,Payable for securities,Payable for securities lending,Capital notes and interest thereon,Agg wr-ins for liabilities,Total liab excl separate accts bus,Liab from sep accounts statement,Total liabilities,Common capital stock,Preferred capital stock,Agg w-i oth than special surp funds,Surplus notes,Gross paid in & contributed surp,Agg wr-ins for special surplus fund,Unassigned funds (surplus),Treasury stock at cost - common,Treasury stock at cost - preferred,Surplus,Total capital & surplus,Total liabilities capital & surplus,Agg wr-ins for surplus funds,Agg resrve for life contr (tot) (i),Less $     coup & sim benefit (i),Incl coup & sim ben modco rsrve (i),Aggr a&h reserves incl modco (i),D-t cont liab inc modco rsrve (i),Phldr divs due & unpd (i),Phldr cpns due & unpd (i),Apport divs including modco (i),Non-apport divs including modco (i),Coupons including modco (i),Discount on prems recd in adv (i),A&h prems recd in adv (i),A&h exper rtg refund (i),Accident and health experience rating refunds,Pyble including $      assumed (i),Pyble including $       ceded (i),Life & annuity contracts (i),Accident and health (i),Deposit-type contract funds (i),Incl accrued exp allow recog rsv(i),Incl $   on rlzd cap gn(loss) (i),Agents credit balances (i),Borrowed money (i),Interest on borrowed money (i),Reinsurance in certified cos (i),Funds under reins treaties w/ certified reins (i),Capital notes (i),Interest thereon (i),Treas stock - shares common (i),Treas stock - value incl in comm(i),Treas stock - shares preferred (i),Treas stock - value incl in prfd(i),Incl in s/a stmt (i),Aggregate reserves for life contr,Aggregate reserves for a & h contr,Liab for deposit-type contracts,Contract claims: life,Contract claims: accident & health,Phldr divs & cpns due & unpd,Prov for phldr div app for payment,Prov for phldr div not apportioned,Prov for phldr cpns & similar ben,Amt prov held for def div pol,Prem & ann cnsd recd in adv,Surrender values on cancelled contr,Provision for experience rating ref,Oth amts payable on reinsurance,Interest maint reserve(as of 12/31),Agents commissions due or accrued,Comm & exp allow pybl on rein asm,General expenses due or accrued,Trans to sep acct due or acc (net),Taxes licenses & fees due or accr,Curr fed & fit incl rlzd cap gains,Net deferred tax liability,Unearned investment income,Amts withheld or retained by co,Amts held for agents' account,Remittances & items not allocated,Net adj liab due frgn exch rates,Liab for ben empl & agts n incl abv,Borrowed money & interest thereon,Dividends to stkhld decl & unpd,Asset valuation reserve,Rein in unauthorized & certified companis,Funds held reins treaties unauth & certified,"Payable to parent, subsid & affil",Drafts outstanding,Liab amts held under unins plans,Funds held under coinsurance,Derivatives,Payable for securities,Payable for securities lending,Capital notes and interest thereon,Agg wr-ins for liabilities,Total liab excl separate accts bus,Liab from sep accounts statement,Total liabilities,Common capital stock,Preferred capital stock,Agg w-i oth than special surp funds,Surplus notes,Gross paid in & contributed surp,Agg wr-ins for special surplus fund,Unassigned funds (surplus),Treasury stock at cost - common,Treasury stock at cost - preferred,Surplus,Total capital & surplus,Total liabilities capital & surplus,Agg wr-ins for surplus funds
070388,00000,AAA Life Group (G),2102840,0,0,0,0,0,0,0,0,0,0,454,0,0,3,37132,7666,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102840,22470,20118,47587,10884,0,0,0,0,0,2451,0,0,37135,18838,8409,179,16915,0,2403,0,0,726,5576,0,6643,0,0,0,0,19894,0,0,14658,0,0,0,0,10615,0,0,2989,2351329,0,2351329,7278,19662,0,0,405546,0,-128761,0,0,276784,303724,2655054,0,1898859,0,0,0,0,0,0,0,0,0,0,430,0,0,22,27996,5475,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898859,20279,21382,41337,10958,0,0,0,0,0,2114,0,0,28017,25343,6115,228,16001,0,2298,1714,0,737,5109,0,3427,0,0,0,0,18323,0,0,14360,0,0,0,0,0,0,0,3141,2119742,0,2119742,7222,19662,0,0,372001,0,-122938,0,0,249063,275947,2395690,0,1739638,0,0,0,0,0,0,0,0,0,0,391,0,0,-48,16652,5256,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739638,20569,23317,31317,9058,0,0,0,0,0,1783,0,0,16605,26948,5866,296,16246,0,2265,0,10,701,11075,0,5420,0,0,0,0,18010,0,0,12882,0,0,0,0,0,0,0,3032,1945040,0,1945040,6946,19662,0,0,334377,0,-137168,0,0,197209,223817,2168857,0,1607917,0,0,0,0,0,0,0,0,0,0,428,0,0,-77,12111,5775,469,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,1607917,19506,26861,30280,6745,0,0,0,0,0,1637,0,0,12034,25648,6245,353,14165,0,1982,1188,0,655,8806,0,2888,0,0,1850,0,16877,0,0,9318,0,0,0,0,588,0,0,1448,1796992,0,1796992,6943,19662,0,0,310880,0,-112024,0,0,198856,225462,2022454,0
070486,00000,Advantage Capital Life Group (G),212227,0,0,0,0,0,0,0,0,0,0,1926,0,0,43,0,123,339,0,0,1866,1,0,0,0,0,0,0,64389,258,0,0,0,212227,487235,67896,753,1634,48,22,0,2,0,2221,0,0,43,1977,522,183,12320,0,677,1866,0,69,347,1,3475,0,18,0,0,19562,0,607408,0,0,0,328084,0,6124,0,0,694,1755407,0,1755407,8842,0,0,17250,61249,0,-9943,1258,0,67299,76141,1831548,0,267651,0,0,0,0,50,0,0,0,0,0,2033,0,0,43,0,96,403,0,0,1868,0,0,0,0,0,0,0,64389,258,0,0,0,267651,480059,88395,1077,2182,50,20,0,1,0,2559,0,0,43,1606,573,192,8685,0,556,1868,0,70,385,0,2608,0,447,0,23,13509,0,542702,0,0,0,53076,457,14312,0,0,10076,1493181,0,1493181,6876,0,0,17250,49966,0,617,1258,0,66575,73451,1566632,0,210691,0,0,0,0,0,52,0,0,0,0,2280,0,0,27,0,84,478,0,0,1673,0,0,0,0,0,0,0,64390,258,0,0,0,210691,473213,8255,890,1776,52,20,0,1,0,2816,0,0,27,1583,702,98,8512,0,816,1673,0,73,402,0,644,0,434,0,23,8819,0,543884,0,0,0,8783,559,0,0,0,10061,1284807,0,1284807,5438,0,0,2250,49966,0,6141,1258,0,57099,62537,1347344,0,194168,0,0,0,0,0,0,0,0,0,0,2561,0,0,42,0,52,583,0,0,1865,0,0,0,0,0,0,0,68929,483,0,0,0,194168,459465,356,910,2246,55,19,0,1,0,3237,166,0,42,913,635,159,14089,0,1001,1865,0,69,213,0,1141,0,396,0,23,4757,0,526955,0,0,0,567,0,822,0,0,2049,1216320,0,1216320,6517,0,0,2250,48887,0,24504,1416,0,74225,80742,1297062,0
069707,00000,Aegon USA Group (G),49837879,0,4082861,4236392,0,828,0,0,0,0,0,20782,3122,0,372,36685,30407,56716,0,-1903924,766,14980,687000,2889,0,0,0,0,0,0,42500,425,116719,49837879,5954587,3507858,526371,422964,828,7960,0,0,0,26670,0,21534,37057,1323302,87123,44672,175606,-1966725,53363,36490,0,73780,222319,20298,389674,0,50418,689888,0,1145590,15531,6998148,130409,0,0,1237580,890894,83279,3743089,0,1566221,77354658,121694327,199048986,21272,1998,0,460000,4943827,12013,3396095,0,58000,8753934,8777205,207826190,0,51430739,0,5214649,3914521,0,808,0,0,0,0,0,16612,4216,0,93,136379,33060,42245,0,-1880734,122212,19001,829633,2530,0,0,0,0,0,0,42500,425,109913,51430739,5304157,3881260,478220,400226,808,9928,0,0,0,21743,0,22910,136472,1498884,75306,42436,148092,-1906537,73919,138250,0,35111,248059,31238,552045,0,52914,832163,0,1121902,11375,6324044,35457,0,0,873505,813735,1642,3945591,0,1767148,78402738,121204734,199607472,23772,1998,0,460000,5554388,10896,3516593,0,58000,9483877,9509647,209117119,0,50504035,0,5354794,0,0,713,0,0,0,0,0,13146,3894,0,19,32499,27907,30142,0,-1608656,-6886,15345,361938,1156,0,0,0,0,0,0,42500,425,99926,50504035,5226166,4579460,482850,340179,713,10290,0,0,0,20031,0,28588,32518,1247144,58049,51570,144043,-1609214,54197,6112,0,35911,233856,18682,503704,0,52154,363095,0,1284329,2913,9682945,59309,0,0,610068,928989,25255,4355396,0,628428,79961762,110713515,190675277,28398,1983,0,460000,5554124,7067,1821373,0,58000,7784564,7814944,198490222,0,51764991,0,5414294,0,0,651,0,0,0,0,0,12763,2370,0,118,21384,38856,27944,3142,-1346325,127082,15184,211244,611,0,0,0,0,0,0,42500,425,75691,51764991,4928261,6261329,401401,340894,651,10591,0,0,0,18485,0,29992,21502,1384940,69942,62018,170104,-2965627,104821,52948,0,39285,207268,18700,619990,0,47810,211855,0,1267981,3463,11236545,68565,0,0,442343,455951,10367,3133747,0,2915942,83337058,92972091,176309149,28398,1983,0,460000,5389318,5822,2331683,0,58000,8128823,8159203,184468353,0
070202,00000,Aetna Life Group (G),4438734,0,290,0,0,134,0,0,0,0,57,48667,232933,7080,4,832,2817,56621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438734,3103902,821304,151993,1847665,134,12,0,0,0,51023,0,284356,835,106638,59438,52521,916001,0,162004,15524,0,76,84807,0,153878,21074,0,0,0,315767,3283,283991,188811,4975,553224,588530,30,31235,0,0,994665,15236429,4743333,19979763,70270,0,0,19275,2003831,400330,2010408,0,0,4433843,4504113,24483876,0,4683204,0,447,0,0,131,0,0,0,0,61,47709,124762,8883,4,9,5386,70647,0,0,4200,0,201656,0,0,0,0,0,0,0,0,0,0,4683204,2832524,932609,154666,1632770,131,12,0,0,0,49583,0,154212,13,177308,76032,47817,865420,0,145551,13694,6,51,608198,0,145071,8639,0,201656,0,305474,12059,255670,110822,28672,407088,548803,172,50573,701192,0,1016171,16165866,5153856,21319722,70270,0,0,0,1939372,396150,2168234,0,0,4503756,4574025,25893748,0,4937227,0,447,0,0,127,0,0,0,0,58,61502,166595,24782,4,78,2120,51001,0,0,-1264,0,0,0,0,0,0,0,0,0,0,0,0,4937227,2731473,975777,153994,1251117,127,12,0,0,0,62573,0,195224,81,198093,53121,44319,896154,0,94449,16838,2,56,735115,0,69273,3986,0,0,0,297223,8342,384177,99669,6793,353581,504244,1865,58943,618352,0,1282877,16035077,4882652,20917729,70270,0,0,0,1873952,750,1865759,0,0,3740461,3810731,24728460,0,5036745,0,1358,0,0,143,0,0,0,0,57,60573,202874,19738,4,61,1172,51555,0,0,2947,98,0,0,0,0,0,0,0,0,0,0,0,5036745,2647026,913855,114130,1147784,143,15,0,0,0,68287,0,229879,64,227468,52727,44366,766756,0,71051,7469,0,38,716909,98,82413,0,0,0,0,276322,49250,480992,162686,4446,292756,272210,300,9954,40231,0,995832,14712202,5186820,19899022,70270,0,0,0,1835952,750,2174034,0,0,4010736,4081006,23980028,0
069824,00000,Aflac Incorporated Group (G),24086744,0,1391,39902,0,0,0,0,0,0,285900,279397,0,0,63548,93625,19514,198491,0,0,-268,3443,0,0,0,0,0,0,0,0,0,0,0,24086744,49669759,300006,177922,3402438,0,0,0,0,0,8209574,29905,0,157173,1325383,218004,255,601006,0,61273,713205,404252,0,6657,8839,91600,0,0,0,0,447068,0,0,68829,0,0,0,56767,53038,941242,0,131070,91162010,0,91162010,6380,300,9355,0,652367,3218,10714195,0,0,11379135,11385814,102547824,0,20384299,0,1363,29836,0,0,0,0,0,0,309283,257115,0,0,35264,77267,16465,137521,0,0,25345,2656,0,0,0,0,0,0,0,0,0,0,0,20384299,49058421,212588,168913,3283399,0,0,0,0,0,9312692,29211,0,112531,1333722,153986,306,571220,0,55342,436797,771397,0,7051,9835,99200,0,0,0,0,322624,0,0,93513,0,0,0,2105172,20,2192950,0,184773,90899961,0,90899961,6380,300,15357,0,652367,3401,10220966,0,0,10892090,10898770,101798731,0,19073374,0,1308,20216,0,0,0,0,0,0,346136,293462,0,0,32735,68963,24284,151741,0,0,0,6283,0,0,0,0,0,0,0,0,0,0,0,19073374,53556798,170082,181577,3423714,0,0,3,0,0,10950757,36463,0,101698,1324034,176025,808,552444,0,60024,636576,1574962,0,8954,9183,105510,0,0,0,0,180778,0,0,53423,0,0,0,615048,475,5819902,0,133010,98745623,205260,98950883,6380,300,15357,0,652367,0,9043655,0,0,9711378,9718058,108668941,0,18504352,0,1270,15006,0,0,0,0,0,0,366808,349171,0,0,47613,32237,35702,174697,0,0,0,7205,0,0,0,0,0,0,0,0,0,0,0,18504352,61721679,129863,208931,3692478,0,0,3,0,0,11366582,45483,95,79849,1258601,210399,860,635357,0,86045,253948,1441005,0,12365,9787,122462,0,0,0,0,38683,0,0,94794,0,0,0,534616,7031,6277148,0,104623,106837039,204297,107041336,6380,300,19075,0,652367,0,8300990,0,0,8972431,8979111,116020447,0
070342,00000,AIG Life & Retirement Group (G),160346865,0,18617038,0,0,64,0,0,0,0,0,1262,209919,0,119520,2060,44743,5975,0,663678,0,11834,2400,2,0,0,0,0,0,0,0,0,82314,160346865,1224700,9072027,672420,128618,64,24821,0,78,0,92654,0,396954,121580,2196526,50718,38023,332572,-1222348,21832,4501,0,37658,34570,21687,218171,0,3534,2402,0,2938700,322,63286,524905,5790,0,0,401563,310388,1131514,0,2578014,181775110,80457133,262232242,14104,0,-2750,0,8362171,2750,0,0,0,8362171,8376275,270608517,0,155840452,0,18800591,0,0,52,0,0,0,0,0,1176,215324,0,127872,2582,49298,6319,0,-840338,0,9912,44400,149,0,0,0,0,0,0,0,0,0,155840452,1169972,9406544,759731,138231,52,29180,0,84,0,14244,0,418773,130454,2490456,55617,35912,416900,-1228995,45044,0,0,36532,29249,21492,204864,0,3463,44549,2250000,3090966,258,62047,271008,1845,0,11895,489954,314858,0,0,1855857,178411486,80108005,258519491,14104,0,-2750,0,9862292,2750,340,0,0,9862632,9876736,268396227,0,152530340,0,19036984,0,0,66,0,0,0,0,0,1283,216518,0,96792,5028,46564,7513,0,-682159,76472,15241,49645,82,0,0,0,0,0,0,0,0,83734,152530340,1148236,9228357,771579,162784,66,30415,0,82,0,15080,0,444959,101820,2546830,54077,27584,440827,-977476,46414,128135,0,36608,31869,28552,368758,0,4134,49727,0,3347562,656,81110,202596,2009,0,11423,611589,284398,3975142,0,1779891,177516133,70974644,248490778,14104,0,-2750,0,12056916,2750,2967244,0,0,15024160,15038264,263529042,0,148850428,0,19879536,0,0,89,0,0,0,0,0,1415,212561,0,98935,12094,39946,10368,0,-511311,48430,4175,81520,33,0,0,0,0,0,0,0,0,89384,148850428,1114207,11723783,835205,174308,89,31566,0,83,0,15827,0,486179,111029,1068076,50314,25968,455881,-729851,136905,348920,0,32924,93181,19307,149792,0,4037,81553,0,3498213,2297,109643,99229,3187,0,11439,1117630,363620,3075031,0,1696599,175056598,57354066,232410664,14104,0,-2750,0,13039141,2750,1629587,0,0,14668728,14682832,247093496,0
