,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338,SF02189,SF02190,SF02191,SF02192,SF02193,SF02194,SF02195,SF04565,SF04566,SF04567,SF04568,SF04569,SF04570,SF04571,SF10297,SF10298,SF10299,SF10300,SF10301,SF10302,SF10303,SF10304,SF10305,SF10306,SF10307,SF10308,SF10309,SF10310,SF10311,SF10312,SF10313,SF10314,SF10315,SF10316,SF10317,SF10318,SF10319,SF10320,SF10321,SF10322,SF10323,SF10324,SF10325,SF10326,SF10327,SF10328,SF10329,SF10330,SF10331,SF10332,SF10333,SF10334,SF10335,SF10336,SF10337,SF10338
AMB#,NAIC#,Company Name,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total,Tot cr yrs parent/sub/affil class 1,Tot cr yrs parent/sub/affil class 2,Tot cr yrs parent/sub/affil class 3,Tot cr yrs parent/sub/affil class 4,Tot cr yrs parent/sub/affil class 5,Tot cr yrs parent/sub/affil class 6,Tot cr yrs parent/sub/affil total,Tot cr yr us gov class 1,Tot cr yr us gov class 2,Tot cr yr us gov class 3,Tot cr yr us gov class 4,Tot cr yr us gov class 5,Tot cr yr us gov class 6,Tot cr yr us gov total,Tot cr yrs oth gov class 1,Tot cr yrs oth gov class 2,Tot cr yrs oth gov class 3,Tot cr yrs oth gov class 4,Tot cr yrs oth gov class 5,Tot cr yrs oth gov class 6,Tot cr yrs oth gov total,Tot cr yrs us st & ter class 1,Tot cr yrs us st & ter class 2,Tot cr yrs us st & ter class 3,Tot cr yrs us st & ter class 4,Tot cr yrs us st & ter class 5,Tot cr yrs us st & ter class 6,Tot cr yrs us st & ter total,Tot cr yrs us pol sub class 1,Tot cr yrs us pol sub class 2,Tot cr yrs us pol sub class 3,Tot cr yrs us pol sub class 4,Tot cr yrs us pol sub class 5,Tot cr yrs us pol sub class 6,Tot cr yrs us pol sub total,Tot cr yrs us sp rev class 1,Tot cr yrs us sp rev class 2,Tot cr yrs us sp rev class 3,Tot cr yrs us sp rev class 4,Tot cr yrs us sp rev class 5,Tot cr yrs us sp rev class 6,Tot cr yrs us sp rev total,Tot cr yrs ind & mis class 1,Tot cr yrs ind & mis class 2,Tot cr yrs ind & mis class 3,Tot cr yrs ind & mis class 4,Tot cr yrs ind & mis class 5,Tot cr yrs ind & mis class 6,Tot cr yrs ind & mis total,Tot cr yrs hybrid securities class 1,Tot cr yrs hybrid securities class 2,Tot cr yrs hybrid securities class 3,Tot cr yrs hybrid securities class 4,Tot cr yrs hybrid securities class 5,Tot cr yrs hybrid securities class 6,Tot cr yrs hybrid securities total
018680,00000,Accident Fund Group (G),0,0,0,0,0,0,0,289220,0,0,0,0,0,289220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391314,0,0,0,0,0,391314,533469,382274,4055,13150,8901,2466,944316,608,0,3034,4651,15,1298,9606,0,0,0,0,0,0,0,599071,0,0,0,0,0,599071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237923,0,0,0,0,0,237923,444537,306434,12600,18072,8121,2488,792252,609,4,3178,2516,1163,0,7470,0,0,0,0,0,0,0,441423,0,0,0,0,0,441423,0,0,642,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240277,0,0,0,0,0,240277,586503,409807,8858,17431,10933,2052,1035583,609,823,2124,1881,29,0,5466,0,0,0,0,0,0,0,443370,0,0,0,0,0,443370,0,1609,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357866,0,0,0,0,0,357866,587048,390926,19879,16908,11182,423,1026366,97,8693,1151,1116,0,0,11057,0,0,0,0,0,0,0,607912,0,0,0,0,0,607912,2630,934,0,0,0,0,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400067,0,0,0,0,0,400067,532517,325580,32725,36813,8520,314,936468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682872,0,0,0,0,0,682872,2173,0,595,0,29,0,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452231,0,0,0,0,0,452231,499681,395219,43477,44996,10073,312,993758,0,0,0,0,0,0,0
000468,14184,Acuity A Mutual Insurance Company,0,0,0,0,0,0,0,38083,0,0,0,0,0,38083,0,0,0,0,0,0,0,84856,0,0,0,0,0,84856,70948,1236,1524,0,0,0,73708,769697,37456,1753,866,0,0,809771,190555,69170,24683,23395,240,0,308043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41224,0,0,0,0,0,41224,0,0,0,0,0,0,0,70619,1018,0,0,0,0,71637,71259,1045,460,0,0,0,72765,879128,35960,0,1062,0,400,916551,168825,62249,33901,24807,1084,0,290866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34473,0,0,0,0,0,34473,0,0,0,0,0,0,0,66239,1016,0,0,0,0,67255,73476,1032,2057,0,0,0,76566,916857,44404,1709,0,0,60,963030,155687,75935,51098,36146,1636,0,320501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25841,0,0,0,0,0,25841,0,0,0,0,0,0,0,79738,700,0,0,0,0,80439,100439,1019,215,0,0,0,101672,1081402,36368,4015,0,0,0,1121786,142118,73957,42959,33559,12490,0,305083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23564,0,0,0,0,0,23564,0,0,0,0,0,0,0,76253,0,0,0,0,0,76253,96454,0,0,0,0,0,96454,1217642,42142,3444,25,0,0,1263252,166445,78556,42348,43546,9023,0,339919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36404,0,0,0,0,0,36404,0,0,0,0,0,0,0,88023,0,0,0,0,0,88023,100407,1222,0,0,0,0,101629,1318856,46794,1908,20,0,378,1367955,192791,67800,50113,36618,3761,0,351084,0,0,0,0,0,0,0
000106,00000,Alfa Insurance Group (G),0,0,0,0,0,0,0,143132,0,0,0,0,0,143132,0,0,0,0,0,0,0,17333,0,0,0,0,0,17333,31158,1455,0,0,0,0,32614,162212,14536,1573,0,0,0,178321,310551,62067,0,4898,0,56,377573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197446,0,0,0,0,0,197446,0,0,0,0,0,0,0,25045,0,0,905,0,0,25951,46144,3041,0,0,0,0,49185,101828,7606,1001,2194,0,0,112629,180893,70485,0,4453,914,4333,261077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70120,0,0,0,0,0,70120,0,0,0,0,0,0,0,21482,0,0,0,0,0,21482,37965,3023,0,0,0,0,40988,198582,8089,0,0,0,0,206671,274629,61485,3763,3321,1210,1533,345940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102177,0,0,0,0,0,102177,0,0,0,0,0,0,0,17708,0,0,0,0,0,17708,40087,1618,0,0,0,0,41705,219661,5516,0,0,0,0,225177,340513,85651,2821,7606,1182,0,437773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107985,0,0,0,0,0,107985,0,0,0,0,0,0,0,19625,0,0,0,0,0,19625,30628,3704,0,0,0,0,34331,237258,13685,988,398,0,0,252330,378680,83317,5131,11714,1152,0,479994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137945,0,0,0,0,0,137945,0,0,0,0,0,0,0,15960,1048,0,0,0,0,17009,26481,1199,1144,0,0,0,28824,190686,14018,1710,324,870,0,207607,344416,130559,7377,10942,1316,68,494678,0,0,1950,0,0,0,1950
018640,00000,Alleghany Insurance Holdings Group (G),0,0,0,0,0,0,0,830002,0,0,0,0,0,830002,704414,0,0,0,0,0,704414,1124965,5469,0,0,0,0,1130434,1502892,12854,0,0,0,0,1515747,5120675,28551,0,0,0,0,5149226,4078411,465333,6835,4097,5845,0,4560521,7749,0,0,0,0,0,7749,0,0,0,0,0,0,0,715451,0,0,0,0,0,715451,680158,5978,0,0,0,0,686136,1254860,0,0,0,0,0,1254860,1160505,12851,0,0,0,0,1173356,5088316,33225,0,0,0,0,5121541,4348200,518017,3248,3817,4169,0,4877451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790624,0,0,0,0,0,790624,680778,5446,0,0,0,0,686224,1061212,0,0,0,0,0,1061212,1069098,14755,0,0,0,0,1083852,4938249,63158,0,0,0,0,5001406,4801647,837783,23220,17254,0,10287,5690191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276918,0,0,0,0,0,1276918,882288,0,0,0,0,0,882288,965286,0,0,0,0,0,965286,885291,17579,0,0,0,0,902870,4549213,14282,0,0,0,0,4563495,4460904,875575,64327,124918,39704,6651,5572080,2661,4032,0,0,0,0,6692,0,0,0,0,0,0,0,1025976,0,0,0,0,0,1025976,757652,4404,0,0,0,0,762056,808375,0,0,0,0,0,808375,753171,3749,0,0,0,0,756920,4572470,0,1054,0,0,0,4573523,3977613,760680,204414,277531,48917,13788,5282942,2334,2127,0,0,0,0,4461,0,0,0,0,0,0,0,1102261,0,0,0,0,0,1102261,816578,0,0,0,0,20,816599,680871,14772,0,0,0,0,695643,491282,1000,0,0,0,0,492282,3911234,0,0,0,0,740,3911973,3894362,965412,138735,275237,29345,24105,5327196,2043,2016,0,0,0,0,4059
018429,00000,Allianz of America Companies (G),0,0,0,0,0,0,0,715910,0,0,0,0,0,715910,430810,0,0,0,0,0,430810,363266,1268,0,0,0,0,364535,486725,9166,0,0,0,0,495891,2579720,19717,0,0,0,2559,2601996,4425961,1571238,240401,33402,3122,11288,6285412,39452,11379,0,0,0,0,50831,0,0,0,0,0,0,0,716094,0,0,0,0,0,716094,507939,42779,0,0,0,0,550718,311280,1258,0,0,0,0,312538,355990,230,0,0,0,7414,363633,2632441,3682,0,0,0,0,2636123,4622643,1667406,236781,22495,1350,7016,6557691,25932,3497,10175,0,0,0,39603,0,0,0,0,0,0,0,961241,0,0,0,0,0,961241,552050,42462,0,0,0,0,594512,272910,1262,0,0,0,0,274172,343969,305,0,0,0,6805,351079,2351734,31734,0,0,0,0,2383468,4993221,1907340,39310,1359,8102,4889,6954220,0,29403,0,0,0,0,29403,0,0,0,0,0,0,0,983128,0,0,0,0,0,983128,567625,36640,0,0,0,0,604265,244568,0,0,0,0,0,244568,315327,14462,0,0,0,0,329790,2104531,44638,0,0,0,0,2149169,4143131,1921955,124477,2179,20340,0,6212082,0,9717,2988,0,0,0,12705,0,0,0,0,0,0,0,891375,0,0,0,0,0,891375,502830,34501,0,0,0,4510,541841,159024,0,0,0,0,0,159024,277621,2000,0,0,0,0,279621,1580524,66056,0,220,0,3161,1649961,4594877,1723586,63941,2145,4191,0,6388739,0,9674,0,0,0,0,9674,0,0,0,0,0,0,0,920684,0,0,0,0,0,920684,437637,20204,0,0,0,3900,461740,244488,8480,0,0,0,0,252968,297031,23021,1831,0,0,0,321883,1963560,129086,0,0,0,233,2092879,3325769,1757111,137687,2500,3958,0,5227025,0,9629,0,0,0,0,9629
018591,00000,Allied World Assurance Group (G),0,0,0,0,0,0,0,323637,0,0,0,0,0,323637,41939,0,0,0,0,0,41939,27009,0,0,0,0,0,27009,47100,2487,0,0,0,0,49586,322854,2987,0,0,0,0,325841,605009,82439,0,0,7118,0,694565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219594,0,0,0,0,0,219594,49450,0,0,0,0,0,49450,15651,0,0,0,0,0,15651,17533,2471,0,0,0,0,20004,298267,4009,0,0,0,0,302276,782490,61423,23514,8072,3198,2722,881420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433963,0,0,0,0,0,433963,44776,0,0,0,0,0,44776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347749,2185,0,0,0,0,349935,608523,103065,12390,8558,0,1955,734491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190499,0,0,0,0,0,190499,44062,2890,0,0,0,0,46952,37567,0,0,0,0,0,37567,38572,0,0,0,0,0,38572,393232,1511,0,0,0,0,394744,568411,133549,2019,0,0,1322,705302,0,216,0,262,0,0,478,0,0,0,0,0,0,0,292218,0,0,0,0,0,292218,38319,0,0,0,0,0,38319,21236,0,0,0,0,0,21236,20348,0,0,0,0,0,20348,220800,0,0,0,1016,0,221816,535127,83905,12752,14525,25252,2817,674379,4824,211,0,0,0,0,5036,0,0,0,0,0,0,0,324982,0,0,0,0,0,324982,32204,0,0,0,0,0,32204,58976,1788,0,0,0,0,60764,137515,0,0,0,0,0,137515,281168,0,165,0,0,8852,290184,462694,123756,32188,36999,7376,3602,666616,0,0,0,0,0,0,0
